ID,Incident Number,Arrest Date,Court Number,Case Filed,Status,Suspect Charge List,Case Type
114761,180931389,2019/01/09,19013778,Y,Filed,",211,236,245(A)4,484G(A),211,484G(A),245(A)4,245(A)2,236,211,245(A)4,236,211,236,245(A)4,459,459,245(A)2,484G(A),243(D),245(A)2,211,",Felony
114762,190649469,2019/01/09,19013780,N,Other Action,",11377(A),",Misdemeanor
114763,190649500,2019/01/09,19013782,N,Other Action,",490.2(A),148(A)1,166(A)4,",Misdemeanor
114764,190649196,2019/01/09,19013784,Y,Filed,",NOTINTBL,NOTINTBL,NOTINTBL,NOTINTBL,NOTINTBL,25850(A),12022.1,69(A),29800A1,25400A2,148(A)1,69(A),11377(A),NOTINTBL,69(A),NOTINTBL,69(A),",Felony
114765,190649312,2019/01/09,19013785,Y,Filed,",11352(A),NOTINTBL,11351.5,166(A)4,11532(A),",Felony
114766,190646045,2019/01/09,19013786,Y,Filed,",466,664/459,2800.2A,459,",Felony
114767,190650187,2019/01/09,19013791,Y,Filed,",594(B)1,211,422,",Felony
114768,190650193,2019/01/09,19013792,Y,Filed,",211,",Felony
114769,190649629,2019/01/09,19013793,N,Discharge Only,",422,602(M),",Felony
114770,190649964,2019/01/09,19013794,N,Discharge Only,",459,",Felony
114771,190610181,2019/01/09,19013795,Y,Filed,",12022B1,594(B)1,245(A)1,215(A),211,422,",Felony
114772,190650121,2019/01/09,19013796,N,Discharge Only,",11378,",Felony
114773,190650121,2019/01/09,19013799,N,Other Action,",11360A2,11359(B),11357B2,",Misdemeanor
114774,Z20190901-19013801,2019/01/09,19013801,N,Other Action,",466,22010,496D(A),10851(A),",Felony
114775,Z20190901-19013802,2019/01/09,19013802,N,Discharge Only,",10851(A),466,496D(A),",Felony
114776,190650580,2019/01/09,19013803,Y,Filed,",245(A)4,211,368(B)1,12022.7A,",Felony
114777,190650375,2019/01/09,19013804,Y,Filed,",211,",Misdemeanor
114778,Z20190901-19013809,2019/01/09,19013809,Y,Filed,",23152(B),23152(A),",Misdemeanor
114780,190650751,2019/01/09,19013814,Y,Filed,",10851(A),496(A),496D(A),466,",Felony
114781,190651094,2019/01/09,19013817,Y,Filed,",11377(A),470(A),484G(A),11377(A),148(A)1,11350(A),484E(D),",Felony
114782,190651345,2019/01/09,19013818,N,Discharge Only,",273.5(A),",Felony
114801,190640304,2019/01/09,19013788,N,Discharge Only,",207(A),273.5(A),",Felony
114802,190649033,2019/01/09,19013773,N,Discharge Only,",273.5(A),",Felony
115220,190649168,2019/01/09,19013774,Y,Filed,",23152(B),22526(A),23152(A),",Misdemeanor
115676,190713503,2019/01/10,19015038,Y,Filed,",245(A)1,211,245(A)1,",Felony
115677,190720990,2019/01/10,19015440,Y,Filed,",288.7(B),288.5(A),288(A),",Felony
115678,190735466,2019/01/10,19015432,Y,Filed,",23152(B),21453(A),22350,",Misdemeanor
115679,Z20191001-19015489,2019/01/10,19015489,Y,Filed,",211,",Felony
115680,190737989,2019/01/10,19015490,N,Discharge Only,",245(A)4,",Felony
115681,190736652,2019/01/10,19015491,N,Discharge Only,",487(C),",Felony
115682,190738028,2019/01/10,19015492,Y,Filed,",422,211,",Felony
115683,190737882,2019/01/10,19015497,Y,Filed,",166(A)4,",Misdemeanor
115684,190738272,2019/01/10,19015500,N,Discharge Only,",242,",Misdemeanor
115685,190738147,2019/01/10,19015503,N,Other Action,",11351,",Felony
115686,190737848,2019/01/10,19015505,Y,Filed,",594(B)1,245(A)1,",Felony
115690,190735494,2019/01/10,19015437,Y,Filed,",25850(A),25400A1,25400A1,",Felony
115691,190735632,2019/01/10,19015438,Y,Filed,",459,12022.1,",Felony
115692,Z20191001-19015441,2019/01/10,19015441,N,Discharge Only,",647(E),602(M),",Misdemeanor
115693,Z20191001-19015442,2019/01/10,19015442,N,Discharge Only,",647(E),602(M),",Misdemeanor
115694,190736157,2019/01/10,19015446,N,Discharge Only,",602(M),",Misdemeanor
115695,190736066,2019/01/10,19015447,N,Discharge Only,",368(B)1,245(A)4,236,",Felony
115696,190735585,2019/01/10,19015448,Y,Filed,",594(B)1,",Felony
115697,190735808,2019/01/10,19015449,Y,Filed,",422,646.9(A),",Felony
115698,190736142,2019/01/10,19015454,Y,Filed,",166(A)4,11364(A),11350(A),11364(A),",Misdemeanor
115699,190736298,2019/01/10,19015456,Y,Filed,",594(B)1,",Felony
115700,Z20191001-19015462,2019/01/10,19015462,Y,Filed,",459,10851(A),",Felony
115701,190736787,2019/01/10,19015464,Y,Filed,",594(B)1,245(A)1,12022.1,455,",Felony
115702,190736492,2019/01/10,19015465,N,Other Action,",594(B)1,459,",Felony
115703,190736953,2019/01/10,19015466,Y,Filed,",166(A)4,",Misdemeanor
115704,190654781,2019/01/10,19015467,Y,Filed,",23900,25850(A),368(B)1,30605(A),30305A1,25800(A),211,",Felony
115705,190658777,2019/01/10,19015470,Y,Filed,",664/215A,NOTINTBL,25400A3,211,25800(A),25850(A),",Felony
115706,190737315,2019/01/10,19015472,N,Other Action,",11364(A),",Misdemeanor
115707,190704950,2019/01/10,19015473,Y,Filed,",21310,211,245(A)1,243(D),182(A)1,",Felony
115708,190737484,2019/01/10,19015476,Y,Filed,",490.2(A),",Misdemeanor
115709,Z20191001-19015478,2019/01/10,19015478,N,Discharge Only,",23152(B),23152(A),",Misdemeanor
115710,190737553,2019/01/10,19015479,N,Discharge Only,",245(A)1,",Felony
115711,190682049,2019/01/10,19015480,Y,Filed,",12022.5A,211,417(A)2,",Felony
115712,190737763,2019/01/10,19015483,N,Discharge Only,",11352(A),",Felony
115713,190683445,2019/01/10,19015484,N,Discharge Only,",459,594(B)1,",Felony
115714,190737343,2019/01/10,19015482,Y,Filed,",245(A)1,594(B)1,243(E)1,",Felony
115770,190740067,2019/01/10,19015533,N,Discharge Only,",4532(B)1,",Felony
115776,190738379,2019/01/10,19015546,N,Other Action,",148(A)1,",Misdemeanor
115801,190735563,2019/01/10,19015593,Y,Filed,",211,215(A),182(A)1,",Felony
115900,Z20191001-19015456,2019/01/10,19015456,N,Filed,",594(B)1,594(B)1,",Felony
116327,Z20191022-02519002,2019/01/10,2519002,Y,Filed,",487(A),487(A),487(A),487(A),487(A),487(A),487(A),487(A),487(A),487(A),487(A),487(A),487(A),487(A),487(A),487(A),487(A),487(A),487(A),487(A),487(A),487(A),487(A),487(A),487(A),",Felony
116695,190823588,2019/01/11,19017137,Y,Filed,",466,459,12022.1B,182(A)1,594(B)1,",Felony
116696,190825562,2019/01/11,19017173,N,Discharge Only,",243(E)1,",Misdemeanor
116697,Z20191101-19017174,2019/01/11,19017174,Y,Filed,",23152(B),23152(A),",Misdemeanor
116698,Z20191101-19017175,2019/01/11,19017175,Y,Filed,",23152(A),23152(G),",Misdemeanor
116699,Z20191101-19017176,2019/01/11,19017176,Y,Filed,",23152(B),23152(A),",Misdemeanor
116700,Z20191101-19017177,2019/01/11,19017177,Y,Filed,",23152(B),23152(A),",Misdemeanor
116701,190826714,2019/01/11,19017249,Y,Filed,",594(B)1,",Felony
116731,190826140,2019/01/11,19017314,Y,Filed,",243(B),453(A),148.9(A),451(D),451(C),",Felony
116733,190825841,2019/01/11,19017191,Y,Filed,",273.5(A),245(A)1,236,",Felony
116748,190824821,2019/01/11,19017178,N,Discharge Only,",273A(A),148(A)1,245(A)1,273.5(A),",Felony
116749,Z20191101-02519236,2019/01/11,2519236,Y,Filed,",245(A)2,",Felony
116750,190825653,2019/01/11,19017179,Y,Filed,",136.1A2,236,273.5(A),",Misdemeanor
116751,190825813,2019/01/11,19017180,N,Discharge Only,",243(D),",Felony
116752,190825807,2019/01/11,19017181,Y,Filed,",148(A)1,496(A),",Felony
116753,Z20191101-19017182,2019/01/11,19017182,N,Other Action,",23152(B),23152(A),",Misdemeanor
116754,190825807,2019/01/11,19017184,Y,Filed,",148(A)1,496(A),",Felony
116755,190825302,2019/01/11,19017185,N,Discharge Only,",245(A)2,182(A)1,211,664/187A,",Felony
116756,190826021,2019/01/11,19017186,Y,Filed,",245(A)4,",Felony
116757,190826087,2019/01/11,19017189,N,Other Action,",166(A)4,",Misdemeanor
116758,190821388,2019/01/11,19017194,N,Discharge Only,",10851(A),496D(A),466.5(A),",Felony
116759,190825716,2019/01/11,19017197,N,Discharge Only,",10851(A),11377(A),496D,",Felony
116760,190827041,2019/01/11,19017199,N,Other Action,",166(A)4,602.1(A),490.2(A),11364(A),",Misdemeanor
116761,190826526,2019/01/11,19017202,N,Discharge Only,",273A(A),245(A)1,242,594(B)1,245(A)1,",Felony
116762,190827154,2019/01/11,19017204,N,Discharge Only,",10851(A),12500(A),496D(A),",Felony
116763,Z20191101-19017205,2019/01/11,19017205,N,Discharge Only,",496D(A),11364(A),10851(A),",Felony
116764,190827427,2019/01/11,19017207,Y,Filed,",487(A),459,",Felony
116765,190827358,2019/01/11,19017210,N,Other Action,",148.9(A),",Misdemeanor
116766,190826576,2019/01/11,19017215,Y,Filed,",245(A)1,",Felony
116767,190827245,2019/01/11,19017216,N,Discharge Only,",11377(A),",Misdemeanor
116768,190827847,2019/01/11,19017219,Y,Filed,",29800A1,25850(A),",Felony
116769,190827938,2019/01/11,19017220,Y,Filed,",23152(B),23152(A),4000(A)1,",Misdemeanor
116770,190828134,2019/01/11,19017223,N,Discharge Only,",602(H),21310,",Felony
116771,190828237,2019/01/11,19017225,Y,Filed,",11351,166(A)4,11351.5,11378,11351,12022.1,",Felony
116773,190828168,2019/01/11,19017227,N,Discharge Only,",25850(A),29800A1,242,148(A)1,",Felony
116774,190828168,2019/01/11,19017228,N,Discharge Only,",29800A1,NOTINTBL,25850(A),148(A)1,",Felony
117151,190822803,2019/01/11,19017378,Y,Filed,",451(C),",Felony
117631,190904627,2019/01/12,19018830,N,Discharge Only,",594(B)1,RWS647F,236,459,653M(A),594(B)1,236,",Felony
117632,190902552,2019/01/12,19018832,Y,Filed,",496D(A),209(B)1,236,10851(A),215(A),",Felony
117633,190905045,2019/01/12,19018837,N,Discharge Only,",243(E)1,",Misdemeanor
117634,190905089,2019/01/12,19018838,Y,Filed,",459,148.9(A),",Felony
117635,190905170,2019/01/12,19018841,N,Other Action,",21956(A),148(A)1,",Misdemeanor
117636,190905227,2019/01/12,19018845,N,Discharge Only,",11377(A),243(E)1,",Misdemeanor
117637,190905380,2019/01/12,19018847,Y,Filed,",148(A)1,211,",Felony
117638,190905540,2019/01/12,19018848,Y,Filed,",11375B1,11351,148.9(A),11351,11351.5,11351,11378,22210,",Felony
117639,190905716,2019/01/12,19018849,N,Other Action,",16028(A),22107,23247(E),4000(A),4463(A),14601.2(A),",Felony
117640,190906015,2019/01/12,19018854,Y,Filed,",12022.1,11378,11351.5,166(A)4,",Felony
117641,190905932,2019/01/12,19018857,Y,Filed,",273.5(A),273A(A),",Misdemeanor
117642,190906112,2019/01/12,19018858,Y,Filed,",459,",Felony
117643,Z20191202-19018859,2019/01/12,19018859,Y,Filed,",23152(B),23152(A),",Misdemeanor
117644,190906225,2019/01/12,19018863,N,Other Action,",NOTINTBL,",Felony
117646,190904508,2019/01/12,19018817,N,Discharge Only,",273.5(A),",Felony
117647,190904542,2019/01/12,19018823,N,Discharge Only,",594(B)1,",Felony
117648,Z20191201-19018825,2019/01/12,19018825,Y,Filed,",23152(B),23152(A),",Misdemeanor
117649,Z20191201-19018828,2019/01/12,19018828,N,Other Action,",182(A)1,530.5C1,530.5(A),466,148(A)1,2800.2A,",Felony
117650,190904718,2019/01/12,19018829,N,Discharge Only,",243(E)1,",Misdemeanor
117687,190905126,2019/01/12,19018983,N,Discharge Only,",243(E)1,",Misdemeanor
117725,190371220,2019/01/12,19018846,Y,Filed,",490.4(A)(1),459,487(A),490.4(A)(1),459,487(A),490.4(A)(1),459,487(A),490.4(A)(1),490.2(A),490.4(A)(1),459,487(A),490.4(A)(1),490.2(A),",Felony
118160,Z20191201-19018824,2019/01/12,19018824,Y,Filed,",647(B)1,23152(A),23152(B),653.22A,",Misdemeanor
118252,190617303,2019/01/12,19019833,Y,Filed,",459,",Felony
106664,180926051,2019/02/01,19000108,Y,Filed,",246.3(A),245(A)(2),243(D),25850(A),",Felony
106666,190002776,2019/02/01,19000111,Y,Filed,",25400A2,25400A2,25850(A),25400A2,417(A)2,",Felony
106667,190002679,2019/02/01,19000115,Y,Filed,",466,148(A)1,459,",Felony
106668,180762532,2019/02/01,19000117,Y,Filed,",245(A)1,273.5(A),",Felony
106669,190003520,2019/02/01,19000121,Y,Filed,",11379(A),",Felony
106670,190003439,2019/02/01,19000122,Y,Filed,",11378,11379(A),",Felony
106671,190003887,2019/02/01,19000123,Y,Filed,",11379(A),11364(A),11378,",Felony
106672,190003893,2019/02/01,19000124,Y,Filed,",594(B)1,",Felony
106673,190004067,2019/02/01,19000126,Y,Filed,",11378,11351,",Felony
106674,190908510,2019/02/01,19000127,N,Discharge Only,",243(E)1,273.5(A),417(A)1,594(B)1,591.5,245(A)1,",Felony
106675,190004534,2019/02/01,19000128,N,Discharge Only,",243(E)1,",Misdemeanor
106676,190004120,2019/02/01,19000130,N,Other Action,",10853,22610(A),466,11350(A),",Misdemeanor
106677,190004211,2019/02/01,19000131,Y,Filed,",11378,11379(A),11378,",Felony
106678,190005106,2019/02/01,19000133,Y,Filed,",453(A),451(B),",Felony
106679,190003326,2019/02/01,19000135,Y,Filed,",187(A),12022B1,12022B1,664/187A,245(A)1,12022B1,368(B)1,136.1C1,273.5(A),",Felony
106684,190002629,2019/02/01,19000092,N,Discharge Only,",273.5(A),422,",Felony
106685,190005190,2019/02/01,19000138,Y,Filed,",417(A)1,236,",Felony
106727,190088930,2019/02/01,19000091,N,Discharge Only,",14601.1(A),487(D)1,496D,10851(A),5200(A),",Felony
106728,190002013,2019/02/01,19000093,Y,Filed,",11379(A),11378,22102,14601.1(A),11352(A),11351,21460(A),",Felony
106729,180936204,2019/02/01,19000094,N,Discharge Only,",211,",Felony
106730,180896711,2019/02/01,19000097,Y,Filed,",459,",Felony
106731,190002748,2019/02/01,19000101,N,Other Action,",11351,11364(A),",Felony
106732,190002748,2019/02/01,19000103,N,Discharge Only,",166(A)4,11364(A),11350(A),",Misdemeanor
106733,190003213,2019/02/01,19000109,N,Other Action,",166(A)4,",Misdemeanor
106811,190005275,2019/02/01,19000157,Y,Filed,",12500(A),496D(A),20001(A),2800.2A,10851(A),",Felony
106813,190005275,2019/02/01,19000159,Y,Filed,",466,",Felony
106846,190002500,2019/02/01,19000089,N,Discharge Only,",243(E)1,",Misdemeanor
106947,190004039,2019/02/01,19000120,Y,Filed,",11352(A),11351.5,",Felony
106948,190004976,2019/02/01,19000132,Y,Filed,",148(A)1,466,459,496(A),",Felony
107089,190005281,2019/02/01,19000149,Y,Filed,",23153(A),23153(A),",Felony
107698,180894890,2019/02/01,19000137,Y,Filed,",243(D),245(A)4,",Felony
107709,180871274,2019/02/02,19001855,Y,Filed,",211,245(A)(4),484G(A),",Felony
107716,190892392,2019/02/02,19001849,N,Discharge Only,",459.5(A),25620(A),",Misdemeanor
107717,190082552,2019/02/02,19001850,N,Discharge Only,",496(A),10851(A),",Felony
107718,176326015,2019/02/02,19001851,Y,Filed,",496(A),",Misdemeanor
107719,190082427,2019/02/02,19001853,N,Other Action,",466,",Misdemeanor
107720,190082336,2019/02/02,19001856,Y,Filed,",11370.1(A),29800A1,11350(A),25850(A),594(B)1,25400A1,11350(A),247(B),",Felony
107721,190082609,2019/02/02,19001857,Y,Filed,",594(B)1,",Felony
107722,190082875,2019/02/02,19001860,N,Other Action,",166(A)4,",Misdemeanor
107724,190082449,2019/02/02,19001863,Y,Filed,",245(A)1,23152(A),23152(B),23153(A),20001(A),20002(A),22350,23153(B),20001(A),21651(B),20002(A),20002(A),",Felony
107725,190083049,2019/02/02,19001864,N,Discharge Only,",11359(B),23222(B),11360A2,12500(A),",Misdemeanor
107726,190083221,2019/02/02,19001866,Y,Filed,",602(M),594B2A,466,148(A)1,",Misdemeanor
107727,190083572,2019/02/02,19001873,N,Other Action,",166(A)4,11364(A),",Misdemeanor
107733,190083798,2019/02/02,19001882,Y,Filed,",242,",Misdemeanor
107734,190082148,2019/02/02,19001887,Y,Filed,",594(B)1,",Misdemeanor
107749,190083033,2019/02/02,19001862,N,Discharge Only,",273A(A),243(E)1,417(A)1,422,",Felony
107750,190077149,2019/02/02,19001823,N,Discharge Only,",422,",Felony
107752,190082358,2019/02/02,19001847,Y,Filed,",422,273.5(A),236,",Felony
107792,Z20190202-19001825,2019/02/02,19001825,Y,Filed,",23152(A),23152(B),",Misdemeanor
107793,Z20190202-19001827,2019/02/02,19001827,N,Discharge Only,",23152(F),",Misdemeanor
107794,190081770,2019/02/02,19001829,N,Other Action,",245(A)1,245(A)1,23103(A),245(A)1,245(A)1,",Felony
107795,190081667,2019/02/02,19001830,Y,Filed,",422,",Felony
107796,190081651,2019/02/02,19001831,N,Discharge Only,",236,242,",Felony
107798,190081582,2019/02/02,19001834,N,Discharge Only,",25850(A),29800A1,182(A)1,",Felony
107799,190081582,2019/02/02,19001836,N,Discharge Only,",29800A1,182(A)1,25850(A),",Felony
107800,190081582,2019/02/02,19001837,N,Discharge Only,",25850(A),182(A)1,",Felony
107801,190081582,2019/02/02,19001838,N,Discharge Only,",182(A)1,25850(A),",Felony
107802,190081877,2019/02/02,19001841,Y,Filed,",243(D),148(A)1,",Felony
107803,190082245,2019/02/02,19001842,N,Discharge Only,",166(A)4,",Misdemeanor
107804,190081855,2019/02/02,19001843,Y,Filed,",459,",Felony
107805,190081805,2019/02/02,19001844,N,Discharge Only,",245(A)4,",Felony
107819,190074418,2019/02/02,19001874,Y,Filed,",273.5(A),",Felony
107820,190083663,2019/02/02,19001872,Y,Filed,",273.6(A),594(B)1,594(B)1,",Felony
107842,Z20190202-19001854,2019/02/02,19001854,Y,Filed,",532(A),182(A)4,550(A)3,550(A)1,487(A),182(A)1,532(A),550(A)3,487(A),487(A),487(A),182(A)4,182(A)1,550(A)1,",Felony
107939,190081980,2019/02/02,19001845,Y,Filed,",166(A)4,166(A)4,",Misdemeanor
107973,190083431,2019/02/02,19001868,N,Discharge Only,",653M(A),422,",Felony
108304,Z20190203-19001871,2019/02/02,19001871,Y,Filed,",23152(B),23152(A),",Misdemeanor
108592,190081504,2019/02/02,19001826,Y,Filed,",14601.1(A),11351,11352(A),4000(A)1,",Felony
108630,190153175,2019/02/03,19003426,Y,Filed,",245(A)1,594(B)1,496(A),422,245(A)1,",Felony
108631,190153175,2019/02/03,19003427,N,Other Action,",245(A)1,12500(A),",Felony
108632,190153868,2019/02/03,19003430,Y,Filed,",422,",Misdemeanor
108633,190153567,2019/02/03,19003431,N,Discharge Only,",243(E)1,",Misdemeanor
108634,190153620,2019/02/03,19003433,Y,Filed,",11378,11351.5,11532(A),12022.1,166(A)4,11352(A),11351,",Felony
108635,190153880,2019/02/03,19003434,Y,Filed,",11351,11351.5,11351,166(A)4,11351,11351,12022.1,11351,",Felony
108636,190154311,2019/02/03,19003437,N,Discharge Only,",245(A)1,",Felony
108637,190154587,2019/02/03,19003442,Y,Filed,",273.6(A),",Misdemeanor
108638,180845564,2019/02/03,19003444,Y,Filed,",182(A)1,211,368(B)1,459,236,",Felony
108639,190154907,2019/02/03,19003451,N,Other Action,",22450(A),12500(A),",Misdemeanor
108640,190154593,2019/02/03,19003452,Y,Filed,",459,459,459,",Felony
108672,Z20190302-19003404,2019/02/03,19003404,Y,Filed,",23152(B),23152(A),",Misdemeanor
108673,Z20190302-19003405,2019/02/03,19003405,Y,Filed,",23152(B),23152(A),",Misdemeanor
108674,Z20190302-19003406,2019/02/03,19003406,Y,Filed,",23152(A),23152(B),",Misdemeanor
108675,Z20190302-19003409,2019/02/03,19003409,Y,Filed,",11377(A),23152(B),23152(A),",Misdemeanor
108676,190152484,2019/02/03,19003410,Y,Filed,",21800(A),23152(B),16028(C),23152(A),",Misdemeanor
108677,190152694,2019/02/03,19003411,N,Discharge Only,",594(B)1,",Felony
108680,190152826,2019/02/03,19003417,Y,Filed,",453(A),451(D),451(B),",Felony
108681,190153131,2019/02/03,19003418,Y,Filed,",594(B)1,",Felony
108682,Z20190302-19003419,2019/02/03,19003419,N,Discharge Only,",166(A)4,",Misdemeanor
108683,190153222,2019/02/03,19003423,Y,Filed,",11364(A),242,148(A)1,",Misdemeanor
108692,190154173,2019/02/03,19003436,Y,Filed,",273.6(D),422,664/459,",Felony
108708,190154496,2019/02/03,19003438,N,Discharge Only,",273.5(A),",Felony
108712,190154634,2019/02/03,19003439,Y,Filed,",273.5(A),",Felony
108745,190154214,2019/02/03,19003435,Y,Filed,",245(A)1,422,",Felony
108746,190152672,2019/02/03,19003413,N,Discharge Only,",236,273A(B),422,664/459,273.5(A),",Felony
108758,180570959,2019/02/03,19003579,Y,Filed,",422,484G(A),211,182(A)1,136.1A1,",Felony
109593,190154628,2019/02/03,19003445,Y,Filed,",23153(B),23153(A),",Misdemeanor
109622,190231840,2019/02/04,19005130,Y,Filed,",166(C)1,",Misdemeanor
109623,190229196,2019/02/04,19005132,Y,Filed,",664245A1,148(A)1,594(B)1,21950(B),",Misdemeanor
109624,190232183,2019/02/04,19005137,Y,Filed,",273.6(A),",Misdemeanor
109625,190231806,2019/02/04,19005138,Y,Filed,",242,422,422,11350(A),",Felony
109626,190232860,2019/02/04,19005141,N,Other Action,",166(A)4,",Misdemeanor
109627,190232600,2019/02/04,19005142,Y,Filed,",11353.6B,12022.1,148(A)1,11351.5,166(A)4,11364(A),",Felony
109628,190231442,2019/02/04,19005143,Y,Filed,",148(A)1,236,243(E)1,",Misdemeanor
109629,190233078,2019/02/04,19005145,Y,Filed,",11350(A),11350(A),11364(A),",Misdemeanor
109634,190197913,2019/02/04,19005155,Y,Filed,",422,417(A)1,",Felony
109635,190233636,2019/02/04,19005158,Y,Filed,",273.6(A),243(E)1,",Misdemeanor
109662,190231890,2019/02/04,19005151,Y,Filed,",490.2(A),",Misdemeanor
109790,Z20190402-19005124,2019/02/04,19005124,N,Discharge Only,",23152(B),23152(A),",Misdemeanor
109942,190233244,2019/02/04,19005159,Y,Filed,",245(A)1,",Felony
110614,Z20190502-02515958,2019/02/05,2515958,N,Discharge Only,",245(A)4,",Felony
110615,190313501,2019/02/05,19006893,Y,Filed,",11377(A),11351.5,11351,",Felony
110616,190313460,2019/02/05,19006894,Y,Filed,",664/459,",Felony
110617,190313103,2019/02/05,19006898,N,Other Action,",422,422,422,",Felony
110618,190313090,2019/02/05,19006899,N,Discharge Only,",243(E)1,",Misdemeanor
110619,190313686,2019/02/05,19006900,Y,Filed,",11350(A),11350(A),166(A)4,148(A)1,",Misdemeanor
